"","id","date","price","bedrooms","bathrooms","sqft_living","sqft_lot","floors","waterfront","view","condition","grade","sqft_above","yr_built","yr_renovated","zipcode","lat","long","sqft_living15","sqft_lot15"
"11080",11079,20150324,4e+05,3,2.5,1950,18533,2,0,0,3,8,1950,1988,0,98024,47.5647,-121.903,1810,18401
"11081",11080,20150417,449000,4,2,1560,5220,1,0,0,3,7,1560,1959,0,98115,47.6905,-122.305,1300,5220
"11082",11081,20141017,5e+05,2,1,1120,3220,1,0,0,4,7,1120,1923,0,98103,47.6588,-122.344,1440,3220
"11083",11082,20140616,899950,4,3.5,3290,5414,2,0,1,3,9,2360,2006,0,98034,47.7074,-122.219,1820,9609
"11084",11083,20140828,370000,4,1,1540,9541,1.5,0,0,4,7,1540,1961,0,98034,47.7104,-122.213,1290,9541
"11085",11084,20140503,310000,3,1,1010,9945,1,0,0,4,6,1010,1973,0,98065,47.5324,-121.763,1390,12710
"11086",11085,20141117,254950,2,1,700,8100,1,0,0,3,6,700,1949,0,98155,47.7492,-122.311,1230,8100
"11087",11086,20140722,510000,6,4.5,3300,7480,2,0,0,3,8,3300,1980,0,98052,47.6796,-122.104,2470,7561
"11088",11087,20150427,299950,3,2.25,1370,5000,2,0,0,3,7,1370,1990,0,98019,47.7372,-121.981,1600,7724
"11089",11088,20140807,350000,3,1,1390,4820,1,0,0,4,7,910,1926,0,98133,47.704,-122.343,1320,4820
"11090",11089,20140618,3e+05,3,2.5,1700,3575,2,0,0,3,7,1700,2000,0,98108,47.5418,-122.295,1590,3380
"11091",11090,20140527,994000,3,2.25,2510,6339,1.5,0,2,5,8,1810,1932,0,98199,47.6496,-122.391,1820,5741
"11092",11091,20140507,480500,4,2.5,2180,11200,1,0,0,4,8,2180,1968,0,98072,47.7476,-122.086,1790,11200
"11093",11092,20140616,373000,3,1,1770,5720,1.5,0,0,4,7,1140,1926,0,98126,47.5546,-122.377,1500,4406
"11094",11093,20140902,728000,4,2.5,3290,5951,2,0,0,3,9,3290,2003,0,98075,47.5999,-121.976,3240,6159
"11095",11094,20140925,415000,4,3.5,3040,7125,2,0,1,3,8,2240,2002,0,98178,47.492,-122.225,2220,7800
"11096",11095,20141110,339300,3,2,970,10000,1,0,0,5,7,970,1972,0,98074,47.6205,-122.063,1230,7500
"11097",11096,20150324,1425000,4,5,4630,24054,2,0,3,3,11,4630,2005,0,98075,47.587,-121.966,4630,17584
"11098",11097,20150217,325000,2,1,1070,5080,1,0,0,5,6,1070,1942,0,98106,47.5224,-122.35,900,5080
"11099",11098,20140610,1180000,5,3.75,3630,6000,1.5,0,0,3,9,2470,2004,0,98033,47.6816,-122.199,2560,7560
"11100",11099,20141001,690000,4,1.5,1970,4590,2.5,0,0,3,7,1970,1909,0,98103,47.666,-122.332,1900,4590
"11101",11100,20141030,299250,3,2.5,2530,8669,2,0,0,3,9,2530,1990,0,98023,47.3073,-122.395,2530,9469
"11102",11101,20140502,235000,2,1,1210,9400,1,0,0,2,6,1210,1949,0,98106,47.5342,-122.36,1580,6026
"11103",11102,20140527,587000,3,2.25,2370,217800,2,0,0,3,7,2370,1979,0,98053,47.6364,-121.984,3100,86248
"11104",11103,20140701,431000,4,2.5,2300,6087,2,0,0,3,7,2300,2001,0,98056,47.5125,-122.192,1770,5907
"11105",11104,20140707,1636000,3,2.5,3110,6765,2,0,1,4,9,2550,1946,0,98115,47.6886,-122.276,2630,7626
"11106",11105,20141203,285000,3,1.75,1990,6500,1,0,0,3,7,1090,1961,0,98055,47.488,-122.221,2150,6500
"11107",11106,20141106,778000,3,3,2630,10156,1,0,0,4,9,2630,1987,0,98006,47.5481,-122.156,2660,10455
"11108",11107,20140731,415000,3,1,1300,7975,1,0,0,4,7,1300,1958,0,98008,47.611,-122.122,1570,9075
"11109",11108,20150112,550285,2,1.75,1680,4500,1,0,0,3,8,1680,2004,0,98053,47.7132,-122.032,1670,4500
"11110",11109,20140825,910000,3,2.25,2180,9865,1,0,0,4,8,1660,1966,0,98040,47.5358,-122.235,2600,10034
"11111",11110,20140529,860000,3,2.5,2770,9136,2,0,0,3,10,2770,1991,0,98006,47.5605,-122.115,2890,8442
"11112",11111,20141003,765000,3,1.75,2120,5000,2,0,0,3,7,1980,1920,2010,98103,47.6666,-122.331,2020,5000
"11113",11112,20140509,782000,4,2.5,2830,20345,2,0,0,3,10,1980,1979,0,98004,47.6462,-122.191,2830,13732
"11114",11113,20141222,745000,3,2.5,2810,435600,2,0,0,3,9,2810,1995,0,98045,47.4816,-121.701,2380,92007
"11115",11114,20140725,470000,3,3.5,3520,35512,2,0,2,3,8,2760,2005,0,98022,47.2416,-121.979,2860,39614
"11116",11115,20140602,345000,3,1.75,1990,5650,1,0,1,3,7,1320,1963,0,98178,47.5086,-122.252,2130,5650
"11117",11116,20140711,5e+05,3,1.5,1320,8100,1,0,0,4,7,1320,1951,0,98177,47.7194,-122.371,1480,8100
"11118",11117,20140620,237000,3,1,1300,8160,1,0,0,4,7,1300,1960,0,98056,47.511,-122.172,1290,8970
"11119",11118,20140717,392500,4,2,1950,8040,1,0,0,3,7,1950,1961,0,98125,47.7074,-122.29,1950,8092
"11120",11119,20140924,981000,4,2.5,2110,10100,1,0,2,3,8,2110,1968,2005,98006,47.567,-122.151,2230,10100
"11121",11120,20141209,680000,4,2.5,2980,8770,2,0,0,3,10,2980,1990,0,98075,47.5814,-122.029,2940,9238
"11122",11121,20140506,655500,4,3.5,3380,8330,2,0,0,3,8,3380,2000,0,98177,47.7741,-122.379,2220,8330
"11123",11122,20141229,555000,5,2.75,2810,13144,1,0,0,3,8,1440,1964,0,98007,47.6199,-122.141,2480,13144
"11124",11123,20150413,235000,2,1,930,10505,1,0,0,3,6,930,1930,0,98148,47.4337,-122.329,1520,8881
"11125",11124,20150219,325000,3,1,1300,8879,1,0,0,3,7,920,1950,0,98155,47.7465,-122.326,1530,6960
"11126",11125,20141030,268950,3,1,1320,8100,1,0,0,3,6,880,1943,0,98166,47.4697,-122.351,1000,8100
"11127",11126,20141110,264500,3,1.5,1580,14040,1,0,0,3,7,1050,1980,0,98001,47.2932,-122.267,2240,12000
"11128",11127,20141110,240000,3,2.5,1620,5250,2,0,0,3,8,1620,1987,0,98003,47.3538,-122.301,1650,5250
"11129",11128,20150331,850000,2,1.5,2210,5000,1,0,2,3,8,1530,1951,0,98122,47.6122,-122.288,2700,5000
"11130",11129,20141022,294950,4,2.25,1740,9600,1,0,2,3,7,1160,1957,0,98188,47.432,-122.276,1630,9600
"11131",11130,20141215,693000,3,2.25,2120,13644,2,0,1,4,9,1420,1973,0,98040,47.5574,-122.214,2950,17060
"11132",11131,20141015,478000,4,2.5,2780,7290,2,0,0,3,8,2780,1989,0,98059,47.509,-122.157,2450,7738
"11133",11132,20140930,469000,3,3.25,1390,1278,2,0,0,3,8,1140,2005,0,98107,47.6735,-122.375,1390,1256
"11134",11133,20140725,350000,4,2.5,2610,5866,2,0,0,3,8,2610,2005,0,98038,47.3441,-122.04,2480,5188
"11135",11134,20141203,180000,5,1,1460,11726,1.5,0,0,3,6,1290,1936,0,98146,47.5039,-122.361,1460,10450
"11136",11135,20140922,360000,3,1.5,1360,6000,1,0,0,3,6,860,1911,0,98103,47.6846,-122.345,1560,3000
"11137",11136,20140618,630000,4,2.5,2807,9430,2,0,0,3,8,2807,1996,0,98028,47.7449,-122.223,2028,11056
"11138",11137,20150414,615000,4,1,1340,2006,1.5,0,0,3,7,1340,1931,0,98119,47.6357,-122.373,2040,3625
"11139",11138,20141027,279950,3,2.25,1340,7202,2,0,0,4,7,1340,1989,0,98038,47.3563,-122.039,1470,7395
"11140",11139,20140611,317000,3,1,1160,8813,1,0,0,3,7,1160,1952,0,98125,47.7257,-122.329,1200,7615
"11141",11140,20141016,618000,4,2.25,2470,7350,1,0,0,3,7,1600,1978,0,98052,47.6936,-122.128,1970,7700
"11142",11141,20150311,620000,5,1.75,2000,8713,1,0,2,3,7,1000,1962,0,98008,47.5882,-122.117,2040,8449
"11143",11142,20140506,345000,3,1,1110,6250,1,0,0,3,7,1110,1956,0,98115,47.6977,-122.292,2010,6944
"11144",11143,20141112,475000,3,1.75,2270,13000,1,0,0,5,8,2270,1968,0,98058,47.4474,-122.144,2440,10000
"11145",11144,20141016,154000,3,3,1530,9997,1,0,0,3,6,1020,1992,0,98001,47.2861,-122.252,1410,9997
"11146",11145,20140619,1190000,5,3,3330,19126,2,0,0,4,11,2610,1977,0,98040,47.5485,-122.214,3330,16893
"11147",11146,20141023,376950,4,2.5,2643,5750,2,0,0,3,8,2643,2012,0,98030,47.3519,-122.173,2406,5772
"11148",11147,20140729,5e+05,2,2,1250,3360,1,0,0,3,7,1250,1957,0,98103,47.6526,-122.349,1250,3360
"11149",11148,20150423,499950,3,2.5,3230,129578,1,0,0,4,8,2100,1964,0,98014,47.682,-121.913,2760,62059
"11150",11149,20150127,230000,3,1,880,9035,1,0,0,4,6,880,1967,0,98059,47.476,-122.151,1440,10350
"11151",11150,20150106,652600,4,2.5,2220,5900,2,0,0,3,8,2220,2014,0,98117,47.6956,-122.36,1620,5900
"11152",11151,20141229,185000,3,1.75,1130,7000,1,0,0,3,7,1130,1978,0,98023,47.307,-122.372,1830,8880
"11153",11152,20140602,274950,3,1,1450,8820,1,0,0,3,6,1050,1958,0,98168,47.4698,-122.264,1510,8820
"11154",11153,20140613,129000,2,1,1150,30184,1,0,0,3,6,1150,1950,0,98055,47.4492,-122.2,1670,19684
"11155",11154,20150325,436000,5,3,2720,9856,2,0,0,4,8,2720,1969,0,98059,47.4778,-122.146,1420,9685
"11156",11155,20141010,225000,3,1,1080,16000,1,0,0,3,6,1080,1952,0,98001,47.2873,-122.251,1610,10007
"11157",11156,20150309,765000,3,1.5,1500,5111,2,0,0,5,8,1500,1984,0,98122,47.6118,-122.284,2380,4519
"11158",11157,20141104,509000,4,2,1960,2166,1.5,0,0,4,7,1260,1926,0,98103,47.6545,-122.344,1670,4000
"11159",11158,20141210,465000,5,1.5,1830,9000,1,0,2,3,7,1030,1955,0,98155,47.7488,-122.292,2610,11175
"11160",11159,20140605,564000,3,1.75,1980,6250,1,0,1,5,7,1090,1910,0,98136,47.554,-122.385,1980,6250
"11161",11160,20150421,384500,2,1,1130,5236,1,0,0,4,6,1130,1942,0,98146,47.5103,-122.386,1010,5320
"11162",11161,20141201,345000,2,1.75,1820,8409,1,0,0,4,6,910,1948,0,98155,47.7538,-122.327,1300,8409
"11163",11162,20140617,465950,4,2.5,2340,6896,2,0,0,3,7,2340,2001,0,98059,47.4896,-122.14,2950,6775
"11164",11163,20140804,325000,3,1.75,1780,11096,1,0,0,3,7,1210,1979,0,98074,47.617,-122.051,1780,10640
"11165",11164,20141024,450000,4,2.5,2450,20348,1,0,0,3,8,1410,1978,0,98075,47.5887,-122.064,2450,50094
"11166",11165,20141010,475000,4,3,2410,8284,1,0,0,5,7,1210,1969,0,98034,47.7202,-122.22,2050,7940
"11167",11166,20140512,1346400,5,1.75,3380,20021,1,0,0,4,8,1690,1963,0,98004,47.6395,-122.211,3260,19809
"11168",11167,20141006,505000,3,2.5,1995,1483,3,0,0,3,8,1760,2005,0,98102,47.6025,-122.31,1520,1173
"11169",11168,20150116,775000,4,3.5,3970,210830,2,0,0,3,9,3970,2000,0,98045,47.4614,-121.713,1680,42665
"11170",11169,20141119,392500,3,1.75,1540,8925,1,0,0,4,7,1540,1957,0,98133,47.7762,-122.337,1620,10397
"11171",11170,20141113,252500,3,2,1810,10684,2,0,0,3,8,1810,1987,0,98058,47.4619,-122.153,2140,9657
"11172",11171,20150423,730000,3,3.5,2440,3502,2,0,0,3,7,1970,2000,0,98005,47.589,-122.165,2440,3417
"11173",11172,20140505,497300,6,2.75,3200,9200,1,0,2,4,8,1600,1953,0,98146,47.492,-122.364,2220,9500
"11174",11173,20140513,580000,5,2,2290,7125,1,0,0,3,7,1190,1964,0,98008,47.634,-122.119,1460,7920
"11175",11174,20140818,377000,3,1.75,1820,34800,1,0,0,4,6,1820,1967,0,98027,47.4616,-121.98,2570,52707
"11176",11175,20140606,1280000,4,3.5,3010,3600,2,0,0,3,9,2370,1999,0,98112,47.6341,-122.284,2650,4200
"11177",11176,20140812,396500,3,1.5,1360,1488,2,0,0,3,7,1120,2003,0,98199,47.6526,-122.384,1360,1573
"11178",11177,20140731,3e+05,4,2.5,2080,2999,2,0,0,3,8,2080,1998,0,98059,47.4909,-122.157,1630,3148
"11179",11178,20141022,571000,5,1.75,2280,43560,1,0,1,4,8,1380,1949,0,98166,47.4558,-122.362,1940,17664
"11180",11179,20140718,301950,3,1.75,1370,9288,1,0,0,4,7,1370,1988,0,98059,47.4824,-122.152,1500,9864
"11181",11180,20140611,455000,4,2.5,3170,10688,2,0,2,3,9,3170,2001,0,98001,47.3179,-122.257,3100,12610
"11182",11181,20141216,375000,3,1.75,1380,5060,1,0,0,3,7,1380,1986,0,98133,47.7059,-122.341,1030,5060
"11183",11182,20150115,470000,4,2.5,2700,6769,2,0,0,3,9,2700,1999,0,98042,47.3753,-122.155,2880,7968
"11184",11183,20150417,541500,2,2.5,1900,3690,2,0,0,3,8,1900,2006,0,98053,47.7082,-122.019,1900,5153
"11185",11184,20150424,782500,3,2.5,3750,7821,2,0,0,3,9,3750,2001,0,98074,47.6325,-122.064,3210,8405
"11186",11185,20150507,264000,3,2.25,1552,3677,2,0,0,3,7,1552,2012,0,98092,47.3205,-122.178,1677,3677
"11187",11186,20140715,640000,4,2.5,2500,7417,2,0,0,3,9,2500,1991,0,98074,47.6251,-122.026,2770,8188
"11188",11187,20140611,1365000,5,3.5,4210,17258,2,0,3,3,12,4210,1995,0,98006,47.553,-122.114,4630,17909
"11189",11188,20150317,389950,3,2.5,2170,8140,2,0,0,3,9,2170,1994,0,98030,47.385,-122.169,2390,8100
"11190",11189,20140808,390000,3,1.75,1870,40250,1,0,0,5,7,1870,1959,0,98038,47.4038,-122.036,1870,40250
"11191",11190,20150223,485000,3,2.25,1570,8111,2,0,0,3,8,1570,1984,0,98074,47.6324,-122.028,1990,7875
"11192",11191,20140926,6e+05,5,3.5,3580,21343,1.5,0,0,4,8,2140,1937,0,98155,47.7646,-122.302,2430,21343
"11193",11192,20140819,331000,2,1,1480,6210,1,0,0,3,7,1080,1950,0,98133,47.774,-122.351,1290,7509
"11194",11193,20141016,780000,3,2,2610,6000,1,0,0,5,7,1310,1941,0,98115,47.675,-122.289,2330,4800
"11195",11194,20141015,3e+05,3,1.75,1700,8481,2,0,0,3,7,1700,1993,0,98003,47.2623,-122.305,1830,6600
"11196",11195,20140917,361810,3,1.75,1240,7620,1,0,0,3,7,1240,1968,2014,98166,47.4576,-122.348,1150,7620
"11197",11196,20140515,467000,3,1,1660,6582,1,0,0,5,7,1000,1946,0,98133,47.7169,-122.353,1110,6584
"11198",11197,20141226,399000,3,1.75,1620,10000,1.5,0,0,5,6,1620,1918,0,98178,47.5091,-122.262,1880,10000
"11199",11198,20141015,315450,3,1.75,1130,7500,1.5,0,0,4,7,1130,1908,0,98108,47.5254,-122.318,1240,6000
"11200",11199,20150501,6e+05,3,1,1310,5000,1.5,0,0,3,7,1310,1906,0,98103,47.6624,-122.347,1530,4800
"11201",11200,20140820,367500,3,1,1570,10050,1,0,0,3,7,1570,1963,0,98028,47.736,-122.231,2540,9940
"11202",11201,20140806,655000,4,1.75,2540,7620,1,0,3,3,8,1320,1948,0,98116,47.5709,-122.406,2540,8613
"11203",11202,20141125,437500,3,2,1760,2875,2,0,2,3,7,1290,1988,0,98126,47.5602,-122.378,1760,4830
"11204",11203,20150203,575000,3,1.75,1760,10349,1,0,0,3,8,1760,1957,0,98005,47.6347,-122.173,1970,10933
"11205",11204,20141107,278000,4,2.5,1940,6887,2,0,0,3,7,1940,1990,0,98023,47.2911,-122.353,1870,6144
"11206",11205,20140904,568500,4,2.5,3010,6181,2,0,0,3,9,3010,2000,0,98056,47.5212,-122.192,2960,6515
"11207",11206,20150326,280000,4,3,2460,9606,1,0,0,3,8,2460,2012,0,98168,47.4889,-122.317,1730,7500
"11208",11207,20140819,250000,2,1,750,6350,1,0,0,3,5,750,1920,0,98103,47.6938,-122.356,920,6350
"11209",11208,20150318,247500,3,0.75,1300,72309,1,0,0,3,6,680,1950,1987,98006,47.567,-122.124,3080,8395
"11210",11209,20141015,535000,4,2.5,2360,15008,1,0,0,3,9,1920,1986,0,98028,47.7363,-122.254,2680,15344
"11211",11210,20140711,814842,3,2.5,3190,6899,2,0,0,3,9,3190,2014,0,98034,47.7153,-122.221,3190,6899
"11212",11211,20140610,359950,3,1.75,1890,9100,2,0,0,4,7,1890,1952,0,98133,47.7676,-122.339,1640,9100
"11213",11212,20140926,1220000,4,2,3090,8125,2.5,0,0,5,8,3090,1918,0,98117,47.6851,-122.395,1560,6250
"11214",11213,20140703,370000,2,1,860,5040,1,0,0,3,7,860,1956,0,98117,47.6977,-122.365,1570,5040
"11215",11214,20150415,329950,3,1,1000,9170,1,0,0,3,7,1000,1980,0,98058,47.4405,-122.134,1610,9170
"11216",11215,20150102,5e+05,3,2.5,2760,35171,2,0,0,3,9,2760,1990,0,98058,47.465,-122.123,2720,35171
"11217",11216,20140918,734000,4,2.5,3490,18521,2,0,0,4,9,3490,1990,0,98077,47.7406,-122.07,2850,18521
"11218",11217,20140616,385000,4,2.5,2960,5054,2,0,0,3,9,2960,2006,0,98038,47.3601,-122.035,2960,5000
"11219",11218,20140730,1385000,4,3.5,3230,7200,1,0,1,3,10,1640,2000,0,98033,47.6838,-122.212,2660,7200
"11220",11219,20141218,210000,3,2,1830,4992,1,0,0,3,7,1230,1953,0,98118,47.5145,-122.27,2050,7740
"11221",11220,20140731,293000,3,1.75,1420,13187,1,0,0,4,7,1420,1974,0,98059,47.4608,-122.065,1620,13824
"11222",11221,20141030,465000,3,1,1580,3774,1.5,0,0,3,6,1580,1900,0,98117,47.6839,-122.361,1580,3860
"11223",11222,20150112,449000,3,2.25,1960,44634,1,0,0,3,7,1130,1984,0,98028,47.7769,-122.253,1970,44634
"11224",11223,20150414,325000,2,1.75,1670,10725,1,0,0,3,7,1670,1965,0,98178,47.4893,-122.229,1600,10725
"11225",11224,20140924,665000,4,2.75,2420,7102,1,0,0,5,7,1670,1946,0,98177,47.7042,-122.371,1620,7102
"11226",11225,20140521,2e+05,4,1,1310,5200,1.5,0,0,3,6,1160,1945,0,98126,47.5384,-122.37,1090,5180
"11227",11226,20141215,499950,3,2,1360,2500,1,0,0,3,7,730,1986,0,98107,47.6753,-122.363,1630,5000
"11228",11227,20150421,549000,5,2.5,3440,12350,1,0,2,4,9,1760,1976,0,98003,47.3427,-122.325,3440,12763
"11229",11228,20150122,465000,5,3,2010,7264,1,0,0,3,7,1290,1990,0,98103,47.6945,-122.33,1510,7326
"11230",11229,20140814,450000,3,2.5,2450,19744,2,0,0,3,10,2450,1990,0,98038,47.3746,-122.026,2650,19597
"11231",11230,20150423,799900,4,2.5,3030,7800,2,0,0,3,9,1580,1991,0,98033,47.689,-122.196,2840,7435
"11232",11231,20150406,495000,4,2.5,2480,91911,1,0,2,4,7,1470,1973,0,98027,47.4579,-121.981,2540,91911
"11233",11232,20150223,637000,4,2.5,2120,15000,2,0,0,4,8,2120,1983,0,98052,47.7159,-122.1,2170,15000
"11234",11233,20141216,589000,4,1,2210,4366,2,0,0,3,8,2210,1901,0,98122,47.6105,-122.309,1740,1745
"11235",11234,20140724,305000,3,1.75,1400,10350,1,0,0,4,7,1400,1976,0,98059,47.479,-122.132,1780,10457
"11236",11235,20140531,587000,4,2.5,2550,6256,2,0,0,3,9,2550,1992,0,98072,47.7742,-122.166,2460,8256
"11237",11236,20140505,1425000,2,2.5,2220,4000,2,0,0,3,9,2220,2000,0,98112,47.6364,-122.28,1870,4000
"11238",11237,20140509,833000,4,2.75,3780,10308,2,0,0,3,10,3780,1999,0,98075,47.589,-121.983,3500,10740
"11239",11238,20140618,507000,4,1.75,1770,9375,1,0,0,4,7,1170,1968,0,98052,47.6935,-122.112,1540,9375
"11240",11239,20140827,427000,3,2,1720,128066,1,0,0,3,7,1720,1994,0,98027,47.4487,-121.981,2360,111078
"11241",11240,20140715,372000,4,1.75,1890,10550,1,0,0,5,7,1010,1969,0,98056,47.5147,-122.193,1930,7291
"11242",11241,20150309,329990,4,2.75,2420,8438,2,0,0,3,8,2420,1997,0,98022,47.2089,-122.011,2270,8770
"11243",11242,20141013,393500,3,1.75,1600,8156,1,0,0,5,7,1600,1948,0,98155,47.7397,-122.3,1200,8156
"11244",11243,20140513,1550000,5,3.25,3370,17458,1,0,2,5,10,2000,1982,0,98040,47.5591,-122.229,4240,15202
"11245",11244,20140522,240000,4,2.25,1720,8300,1,0,0,4,8,1720,1973,0,98023,47.3192,-122.385,2010,8000
"11246",11245,20140513,285000,3,1,1090,8640,1,0,0,4,6,1090,1973,0,98166,47.459,-122.355,1260,8400
"11247",11246,20150414,382500,3,1.5,1090,9862,1,0,0,3,8,1090,1987,0,98074,47.6256,-122.036,1710,9862
"11248",11247,20150331,1925000,4,3.75,3600,16101,1,0,0,3,9,3600,1951,0,98112,47.6308,-122.287,3650,9506
"11249",11248,20140829,8e+05,3,2.5,2760,9471,1,0,2,3,8,1760,1956,0,98115,47.676,-122.272,3040,6765
"11250",11249,20140804,780500,5,1,1760,4264,2,0,0,3,8,1760,1902,0,98112,47.6246,-122.312,2130,4264
"11251",11250,20150505,680000,3,1.75,1090,6775,1,0,0,4,7,850,1950,0,98115,47.6934,-122.321,1580,5760
"11252",11251,20141224,434400,5,1.75,1960,7875,1,0,0,4,7,1960,1968,0,98034,47.7256,-122.18,1800,7764
"11253",11252,20150105,270000,4,2.5,1600,9921,2,0,0,3,7,1600,2009,0,98042,47.3678,-122.124,2140,5806
"11254",11253,20140627,560000,4,2.5,2710,6583,2,0,0,3,9,2710,2003,0,98059,47.4922,-122.141,2710,6583
"11255",11254,20140626,290000,2,1,930,7740,1,0,0,3,6,930,1924,0,98125,47.7091,-122.292,1250,7740
"11256",11255,20140721,229900,3,1,1440,11925,1,0,0,3,7,1440,1968,0,98003,47.2738,-122.3,1440,10425
"11257",11256,20150310,610000,4,2.5,2980,5896,2,0,0,3,8,2980,2001,0,98053,47.6872,-122.036,2900,5712
"11258",11257,20140812,540000,5,2.75,3160,10059,2,0,0,3,10,1740,1978,0,98011,47.7477,-122.217,3120,11557
"11259",11258,20140630,570000,3,2,1890,29185,1,0,0,3,7,1470,1949,2013,98006,47.5621,-122.168,2580,11600
"11260",11259,20141009,533000,3,2.5,2810,4607,2,0,0,3,8,2810,2004,0,98011,47.7735,-122.227,2540,4871
"11261",11260,20140623,239950,3,1.75,1230,9600,1,0,0,4,7,1230,1984,0,98042,47.3675,-122.095,1330,8250
"11262",11261,20150108,350000,3,1,950,9451,1,0,0,4,7,950,1977,0,98034,47.7308,-122.19,1480,8352
"11263",11262,20140616,245000,2,1,1200,4880,1,0,0,3,6,980,1943,0,98106,47.5276,-122.346,1040,4880
"11264",11263,20140605,456000,4,1.75,1670,9886,1,0,0,5,7,1670,1947,0,98125,47.7249,-122.287,2590,9997
"11265",11264,20140813,465000,4,2.25,2140,7701,1,0,0,4,7,1470,1977,0,98034,47.7213,-122.171,2130,8050
"11266",11265,20150107,445000,2,1.75,1440,4660,1,0,2,3,8,1440,2008,0,98053,47.7092,-122.015,1680,4989
"11267",11266,20140728,517850,5,2.75,3050,7500,1,0,0,4,8,1800,1966,0,98034,47.7249,-122.187,2060,7848
"11268",11267,20140515,512500,3,2.5,1840,2875,2,0,0,4,7,1840,1997,0,98116,47.562,-122.393,1240,5750
"11269",11268,20140604,365000,2,1,1250,8100,1,0,0,4,7,1250,1947,0,98125,47.7294,-122.329,1710,8100
"11270",11269,20150320,450500,3,1,1410,9384,1,0,0,3,7,1410,1948,0,98133,47.7161,-122.33,1990,9384
"11271",11270,20141016,915000,3,1,1560,8232,1,0,0,3,7,1560,1952,0,98004,47.623,-122.205,1930,8286
"11272",11271,20140620,205000,3,1,960,7314,1,0,0,5,6,960,1960,0,98002,47.2891,-122.221,990,7314
"11273",11272,20140811,314000,4,2.5,1870,8449,2,0,0,3,8,1870,1992,0,98188,47.4435,-122.274,2160,8113
"11274",11273,20140702,496000,2,1,900,9260,1,0,0,3,7,900,1946,0,98107,47.6695,-122.36,1230,6913
"11275",11274,20150416,329950,4,1,2050,7590,1,0,0,3,7,1280,1957,0,98178,47.4916,-122.224,2050,7800
"11276",11275,20140619,310000,4,1.5,1220,9600,1,0,0,3,6,1220,1980,0,98014,47.6462,-121.909,1180,9000
"11277",11276,20150304,532500,3,3.25,3140,37120,1,0,0,3,9,1760,1984,0,98065,47.5244,-121.842,2100,13500
"11278",11277,20140628,598000,4,2.5,3130,40918,2,0,0,3,9,3130,1994,0,98045,47.4761,-121.723,2760,35440
"11279",11278,20140814,683000,3,2.5,2300,9218,2,0,2,3,9,2300,1998,0,98027,47.5504,-122.077,2730,9930
"11280",11279,20150217,425000,5,2.5,2840,9425,1,0,0,4,7,1590,1962,0,98155,47.7609,-122.297,1900,11600
"11281",11280,20140506,533000,5,2.75,1800,3780,1.5,0,0,3,7,1400,1926,0,98103,47.6831,-122.343,1400,3780
"11282",11281,20140624,218000,3,1,880,18205,1,0,0,4,6,880,1945,0,98178,47.5013,-122.244,1110,16115
"11283",11282,20140611,460000,3,2,2060,4437,1,0,0,3,7,1030,1929,0,98126,47.5705,-122.376,1750,4452
"11284",11283,20150414,255544,3,1,1360,6186,1.5,0,0,4,6,760,1941,0,98133,47.7503,-122.334,1610,7453
"11285",11284,20140914,560000,2,2,1680,4647,1,0,0,3,8,1680,2008,0,98053,47.7088,-122.015,1680,4950
"11286",11285,20150211,480000,4,2.5,2980,4074,2,0,0,3,8,2980,2011,0,98019,47.734,-121.965,2320,4255
"11287",11286,20150426,580000,3,2.75,2650,9752,1,0,0,3,9,2650,1989,0,98028,47.768,-122.259,3030,9910
"11288",11287,20150327,7e+05,3,2.5,2530,623779,1,0,0,4,8,2530,1980,0,98038,47.4188,-121.949,2120,100623
"11289",11288,20140917,590000,3,2.5,2520,10223,2,0,0,3,10,2520,1988,0,98074,47.631,-122.042,2630,10091
"11290",11289,20141027,465000,2,1,730,2600,1,0,0,4,6,730,1918,0,98107,47.6751,-122.379,1480,3900
"11291",11290,20150323,290000,3,1,910,7620,1,0,2,3,7,910,1971,0,98106,47.5278,-122.343,1660,7620
"11292",11291,20140602,585083,5,2.75,2910,36250,1,0,0,3,8,1590,1977,0,98075,47.5916,-122.076,2910,37376
"11293",11292,20140512,840000,4,2.75,2600,2750,1.5,0,0,3,7,1620,1936,0,98119,47.6413,-122.357,1960,3705
"11294",11293,20150324,81000,2,1,730,9975,1,0,0,1,5,730,1943,0,98168,47.4808,-122.315,860,9000
"11295",11294,20150130,1285000,3,2.25,2440,9200,1,0,1,4,8,2440,1950,0,98105,47.6629,-122.269,2750,6211
"11296",11295,20141125,326000,4,1.75,2290,7380,1,0,0,3,7,1390,1963,0,98178,47.5034,-122.245,1170,7381
"11297",11296,20141003,185000,3,1,940,7125,1.5,0,0,4,7,940,1958,0,98032,47.3756,-122.297,1170,7125
"11298",11297,20141001,234000,3,1.5,1140,10300,1.5,0,0,4,6,1140,1967,0,98045,47.4452,-121.77,1250,9975
"11299",11298,20141231,485000,4,2.5,2100,8886,2,0,0,4,7,2100,1964,0,98007,47.5947,-122.134,1840,9058
"11300",11299,20140715,750000,4,1.75,2670,6250,2,0,0,4,8,2020,1941,0,98199,47.6499,-122.391,1820,6250
"11301",11300,20150507,865000,4,2,2750,5527,2,0,0,3,8,2130,1901,1987,98119,47.6513,-122.368,1290,1764
"11302",11301,20140618,287500,4,2.5,2570,9000,1,0,0,4,8,1590,1979,0,98023,47.2986,-122.372,2120,8571
